File,Class,Animation,Frame,X,Y
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,19,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,20,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,21,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,22,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,23,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,24,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,25,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,26,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,27,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,28,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,29,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,30,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,31,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,32,301.25,-381.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,33,275.9,-370.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3,34,277.9,-379.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,0,284.5,-400.15
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,1,289.25,-407.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,2,292.2,-409.65
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,3,294.9,-411
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,4,300.3,-411
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,5,310.45,-410.15
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,6,321.85,-400.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,7,322.9,-384.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,8,317.85,-375.65
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,9,312.45,-371.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,10,306.1,-368.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,11,283.75,-359.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,12,244.25,-347.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,13,190.5,-328.85
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,14,130.65,-288.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3Hit,15,90.2,-209.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20,34,205.6,-1.15
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20,35,203.65,-43.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20,36,204.5,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,0,-204.55,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,1,-209.7,-84.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,2,-220.2,-73.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,3,-248,-65.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,4,-252.05,-43.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,5,-195.35,-32.85
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,6,-154.15,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit,7,286.15,-41.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,0,204.5,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,1,193.2,-93.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,2,193.2,-93.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,3,92.5,-189.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,4,-2.5,-197.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,5,-45.05,-196.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,6,-101.55,-183.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,7,-173,-167.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,8,-188,-131.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,9,-188,-131.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active,10,227.25,-21.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11,34,241.95,-0.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11,35,229.5,-35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11,36,223.2,-50.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,0,223.2,-50.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,1,215.2,-73.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,2,205.2,-89.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,3,195.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,4,185.2,-104.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,5,180.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,6,180.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,7,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,8,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,9,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,10,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit,11,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,0,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,1,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,2,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,3,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,4,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,5,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,6,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,7,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,8,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,9,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,10,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,11,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,12,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,13,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,14,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,15,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,16,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,17,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,18,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,19,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,20,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,21,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,22,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,23,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,24,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,25,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,26,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,27,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,28,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,29,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,30,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,31,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,32,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,33,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,34,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,35,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,36,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,37,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,38,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,39,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,40,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,41,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,42,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,43,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3,44,447.55,157.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,0,433.5,150
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,1,162.5,119.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,2,119.45,91.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,3,102.45,80.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,4,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,5,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3Hit,6,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,32,178.85,-41.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,33,178.85,-41.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,34,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,35,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,36,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02,37,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,0,301.1,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,1,301.1,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,2,296.1,129.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,3,296.1,129.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,4,274.25,5.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,5,274.25,5.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,6,261.15,-38.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,7,261.15,-38.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,8,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,9,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit,10,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,0,-225.3,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,1,-225.3,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,2,-221.05,152.8
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,3,-221.05,152.8
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,4,-209.05,63.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,5,-209.05,63.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,6,-196.3,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,7,-196.3,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,8,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,9,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,10,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,11,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,12,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,13,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,14,-124.85,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit,15,-2.45,-30.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,0,433.5,150
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,1,162.5,119.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,2,119.45,91.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,3,102.45,80.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,4,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,5,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialShinobi3HitSwapLeo,6,95.45,76.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,32,178.85,-41.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,33,178.85,-41.55
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,34,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,35,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,36,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord02_SwapWarlock,37,319.4,-39.3
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,0,301.1,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,1,301.1,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,2,296.1,129.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,3,296.1,129.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,4,274.25,5.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,5,274.25,5.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,6,261.15,-38.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,7,261.15,-38.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,8,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,9,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01Hit_SwapWarlock,10,240.75,-46.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,0,-225.3,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,1,-225.3,150.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,2,-221.05,152.8
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,3,-221.05,152.8
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,4,-209.05,63.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,5,-209.05,63.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,6,-196.3,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,7,-196.3,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,8,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,9,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,10,-202.3,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,11,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,12,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,13,-207.4,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,14,-124.85,-33.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialVampLord01WallHit_SwapWarlock,15,-2.45,-30.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20_SwapEpicMordex,34,205.6,-1.15
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20_SwapEpicMordex,35,203.65,-43.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20_SwapEpicMordex,36,204.5,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,0,204.5,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,1,193.2,-93.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,2,193.2,-93.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,3,92.5,-189.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,4,-2.5,-197.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,5,-45.05,-196.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,6,-101.55,-183.5
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,7,-173,-167.1
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,8,-188,-131.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,9,-188,-131.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Active_SwapEpicMordex,10,227.25,-21.35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,0,-204.55,-83.6
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,1,-209.7,-84.4
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,2,-220.2,-73.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,3,-248,-65.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,4,-252.05,-43.95
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,5,-195.35,-32.85
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,6,-154.15,-19.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialWerewolf20Hit_SwapEpicMordex,7,286.15,-41.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01,34,219.75,-339.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01,35,219.75,-339.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01,36,219.75,-339.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01,37,219.75,-339.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,0,-221.2,-356.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,1,-175.2,-318.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,2,-175.2,-318.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,3,-107.2,-273.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,4,-63.2,-242.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,5,-77.7,-30.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Hit,6,-25.7,-10.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitAI,0,-25.7,-6.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitAI,1,66.3,-10.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Wall,34,89.55,-276.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Wall,35,-40.5,-266.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Wall,36,-40.5,-266.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01Wall,37,-40.5,-266.2
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,0,33.85,-265.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,1,-5.2,-262.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,2,-5.2,-262.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,3,-120.2,-265.7
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,4,-139.25,-259.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,5,-77.7,-30.25
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialLoki01HitWall,6,-25.7,-10.75
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11_SwapEpicArtemis,34,241.95,-0.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11_SwapEpicArtemis,35,229.5,-35
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11_SwapEpicArtemis,36,223.2,-50.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,0,223.2,-50.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,1,215.2,-73.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,2,205.2,-89.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,3,195.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,4,185.2,-104.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,5,180.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,6,180.2,-100.45
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,7,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,8,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,9,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,10,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialSpacehunter11Hit_SwapEpicArtemis,11,180.4,-96.05
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,0,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,1,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,2,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,3,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,4,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,5,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,6,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialEgyptian10Hit_SwapEgyptianShoujo,7,146.75,-214.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3_SwapMythicNix,0,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3_SwapMythicNix,1,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3_SwapMythicNix,2,283.9,-371.9
Animation_Scythe.anm,a__ScytheAnimation,AttackSpecialReaper3_SwapMythicNix,3,283.9,-371.9
